2.018090e+13, 104.1752, -44.3333, 119.5049,   1.0153,   1.2492,  -0.4445
2.018090e+13, 107.3840, -44.7195, 120.3141,   0.7415,   1.3254,  -0.1313
2.018090e+13, 108.5223, -45.8016, 121.1844,   1.1745,   0.1148,  -0.8928
2.018090e+13, 109.2648, -46.3291, 122.3756,   0.8518,  -0.5893,  -1.2239
2.018090e+13, 109.4114, -47.1737, 123.2218,   0.9392,  -0.4476,  -0.9605
2.018090e+13, 109.8772, -47.6513, 124.0913,   0.4550,   0.0451,  -0.3323
2.018090e+13, 109.9484, -48.3240, 124.6121,   0.5833,   0.3717,  -0.6173
2.018090e+13, 110.6510, -49.1084, 125.3337,   1.1538,   1.0666,  -0.4780
2.018090e+13, 111.4643, -50.5567, 126.3223,   1.2473,   1.0823,  -0.1228
2.018090e+13, 111.5922, -50.8402, 128.1576,   1.2028,   0.7920,  -0.4332
2.018090e+13, 112.8826, -51.8103, 129.1364,   0.9344,   0.2694,  -0.6239
2.018090e+13, 112.5672, -52.7518, 130.6419,   1.1249,   0.6074,  -0.3186
2.018090e+13, 113.3307, -52.9599, 131.7977,   0.9918,   0.6849,  -0.6603
2.018090e+13, 114.7679, -54.1884, 132.5446,   0.4795,   1.3206,   0.3332
2.018090e+13, 117.4801, -53.7267, 132.9799,   0.5463,   1.7012,   0.0527
2.018090e+13, 117.5847, -53.5944, 133.8032,   1.3885,   0.4832,  -0.8482
2.018090e+13, 118.0430, -54.4183, 135.7043,   0.9699,   1.0016,  -0.6711
2.018090e+13, 119.1918, -55.3723, 136.6293,   1.2653,   0.7435,  -0.5832
2.018090e+13, 119.8511, -56.5747, 137.8186,   0.8914,   0.9524,  -0.4599
2.018090e+13, 120.8348, -56.8062, 139.0609,   0.9659,   0.9106,  -0.3820
2.018090e+13, 120.6613, -57.2627, 140.0129,   0.9413,   1.0626,   0.0661
2.018090e+13, 123.1937, -56.4055, 141.2157,   0.8442,   1.9576,   0.6908
2.018090e+13, 123.2762, -56.3986, 142.9138,   1.3099,   0.6831,  -0.6273
2.018090e+13, 124.5699, -57.7402, 143.8353,   1.3410,   0.9159,  -0.7092
2.018090e+13, 124.7106, -58.7286, 145.2251,   1.1931,   0.7834,  -0.6038
2.018090e+13, 124.2046, -59.5075, 147.3689,   1.0777,   0.7792,  -0.2701
2.018090e+13, 125.0187, -60.2790, 147.8024,   1.1805,   0.7567,  -0.6141
2.018090e+13, 126.2423, -61.1596, 149.3141,   1.3079,   1.1488,  -0.2653
2.018090e+13, 127.7006, -61.4833, 149.5524,   0.9366,   0.8613,  -0.4432
2.018090e+13, 127.3508, -62.0145, 151.0640,   1.5289,  -0.3154,  -1.0957
2.018090e+13, 129.0919, -62.5542, 151.6329,   0.5087,   1.8820,   0.0254
2.018090e+13, 131.7151, -62.9951, 151.8097,   0.7598,   1.7623,   0.2545
2.018090e+13, 132.2965, -62.9419, 153.0249,   1.0206,   0.2667,  -0.6327
2.018090e+13, 133.4359, -63.4919, 153.6947,   0.4963,   1.3319,  -0.4877
2.018090e+13, 134.3299, -63.3617, 154.4350,   1.0710,   1.1497,  -0.1554
2.018090e+13, 136.2776, -63.7756, 155.0818,   0.9458,   1.4747,   0.2304
2.018090e+13, 137.3382, -63.3685, 156.3033,   0.7225,   1.0596,  -0.2296
2.018090e+13, 138.1553, -63.0806, 157.1671,   1.0545,   0.6699,  -0.4670
2.018090e+13, 138.8448, -62.7603, 158.9985,   0.7499,   1.2948,  -0.0769
2.018090e+13, 140.2930, -63.5571, 159.3264,   0.8327,   1.2604,   0.0765
2.018090e+13, 140.4056, -63.5710, 160.5414,   0.9503,   1.2152,  -0.1764
2.018090e+13, 142.2573, -64.1502, 161.9191,   1.1795,   1.1729,  -0.1550
2.018090e+13, 142.1927, -64.2255, 163.7525,   1.4404,   0.5803,  -0.4978
2.018090e+13, 143.6215, -65.7940, 164.3383,   1.3042,   0.7613,  -0.4155
2.018090e+13, 144.9246, -66.2405, 164.8864,   1.0954,   0.3936,  -0.5930
2.018090e+13, 145.7402, -67.2614, 165.6198,   0.8345,   1.6986,  -0.2011
2.018090e+13, 147.7888, -67.6390, 166.4138,   0.7164,   1.3641,   0.1928
2.018090e+13, 148.8863, -67.2345, 167.3095,   0.8517,   1.3093,   0.0376
2.018090e+13, 148.4696, -67.3507, 168.2608,   0.9086,   0.7643,  -0.7176
2.018090e+13, 148.3779, -68.2755, 169.8571,   0.8277,   1.0191,  -0.5859
2.018090e+13, 148.7516, -68.0551, 171.5749,   0.9205,   1.3044,  -0.3489
2.018090e+13, 150.2518, -68.6806, 172.4923,   1.2742,   0.6244,  -0.5829
2.018090e+13, 151.0621, -68.9340, 173.7729,   0.6572,   1.4289,   0.3687
2.018090e+13, 152.1221, -70.0687, 174.8217,   0.9366,   0.7585,  -0.6562
2.018090e+13, 152.8440, -70.4960, 176.2653,   0.8209,   0.7499,  -0.5573
2.018090e+13, 153.5295, -71.4275, 176.9472,   0.7524,   1.2558,  -0.2469
